"Date","Store","IsHoliday","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","Type","Size","Weekly_Sales"
"15/07/2011",43,"FALSE","84.67","3.575","NA","NA","NA","NA","NA","207.1940691","10.641","C","41062",631827.38
"15/07/2011",44,"FALSE","75.59","3.553","NA","NA","NA","NA","NA","129.1338387","6.56","C","39910",289201.21
"15/07/2011",45,"FALSE","78.47","3.76","NA","NA","NA","NA","NA","186.1399808","8.625","B","118221",748435.2
"15/10/2010",1,"FALSE","67.18","2.72","NA","NA","NA","NA","NA","211.8137436","7.838","A","151315",1459409.1
"15/10/2010",2,"FALSE","65.8","2.72","NA","NA","NA","NA","NA","211.4713286","8.163","A","202307",1794355.49
"15/10/2010",3,"FALSE","69.71","2.72","NA","NA","NA","NA","NA","215.1293114","7.564","B","37392",345584.39
"15/10/2010",4,"FALSE","62.03","2.732","NA","NA","NA","NA","NA","126.3266774","7.127","A","205863",1867345.09
"15/10/2010",5,"FALSE","68.11","2.72","NA","NA","NA","NA","NA","212.3691867","6.768","B","34875",280681.2
"15/10/2010",6,"FALSE","68.93","2.72","NA","NA","NA","NA","NA","213.3337977","7.007","A","202505",1344580.92
"15/10/2010",7,"FALSE","35.86","2.762","NA","NA","NA","NA","NA","190.8623087","9.137","B","70713",463370.48
"15/10/2010",8,"FALSE","62.59","2.72","NA","NA","NA","NA","NA","215.1757","6.433","A","155078",826546.96
"15/10/2010",9,"FALSE","67.36","2.72","NA","NA","NA","NA","NA","215.3589917","6.56","B","125833",454769.68
"15/10/2010",10,"FALSE","75.48","3.08","NA","NA","NA","NA","NA","126.3266774","9.003","B","126512",1703850.25
"15/10/2010",11,"FALSE","71.46","2.72","NA","NA","NA","NA","NA","215.1293114","7.564","A","207499",1175003.67
"15/10/2010",12,"FALSE","75","2.976","NA","NA","NA","NA","NA","126.3266774","14.313","B","112238",862419.84
"15/10/2010",13,"FALSE","54.12","2.845","NA","NA","NA","NA","NA","126.3266774","7.795","A","219622",1851431.06
"15/10/2010",14,"FALSE","58.61","2.868","NA","NA","NA","NA","NA","182.8106203","8.724","A","200898",1932162.63
"15/10/2010",15,"FALSE","49.96","2.999","NA","NA","NA","NA","NA","132.7633548","8.067","B","123737",577011.26
"15/10/2010",16,"FALSE","45","2.762","NA","NA","NA","NA","NA","190.8623087","6.986","B","57197",452169.28
"15/10/2010",17,"FALSE","47.35","2.845","NA","NA","NA","NA","NA","126.3266774","6.885","B","93188",838297.32
"15/10/2010",18,"FALSE","52.02","2.878","NA","NA","NA","NA","NA","132.7633548","9.331","B","120653",1029618.1
"15/10/2010",19,"FALSE","51.32","2.999","NA","NA","NA","NA","NA","132.7633548","8.067","A","203819",1369317.63
"15/10/2010",20,"FALSE","59.17","2.868","NA","NA","NA","NA","NA","205.0137637","7.484","A","203742",1950676.39
"15/10/2010",21,"FALSE","68.61","2.72","NA","NA","NA","NA","NA","211.4713286","8.163","B","140167",693412.05
"15/10/2010",22,"FALSE","55.23","2.878","NA","NA","NA","NA","NA","136.6401935","8.572","B","119557",954401.46
"15/10/2010",23,"FALSE","45.55","2.878","NA","NA","NA","NA","NA","132.7633548","5.287","B","114533",1119809.71
"15/10/2010",24,"FALSE","52.83","2.999","NA","NA","NA","NA","NA","132.7633548","8.275","A","203819",1300806.74
"15/10/2010",25,"FALSE","54.09","2.868","NA","NA","NA","NA","NA","205.0137637","7.484","B","128107",616094.72
"15/10/2010",26,"FALSE","39.93","2.878","NA","NA","NA","NA","NA","132.7633548","8.149","A","152513",937956.89
"15/10/2010",27,"FALSE","58.38","2.999","NA","NA","NA","NA","NA","136.6401935","8.021","A","204184",1728388.2
"15/10/2010",28,"FALSE","75","2.976","NA","NA","NA","NA","NA","126.3266774","14.313","A","206302",1158062.99
"15/10/2010",29,"FALSE","55.23","2.878","NA","NA","NA","NA","NA","132.7633548","10.524","B","93638",483011.69
"15/10/2010",30,"FALSE","68.61","2.72","NA","NA","NA","NA","NA","211.4713286","8.163","C","42988",453943.89
"15/10/2010",31,"FALSE","68.61","2.72","NA","NA","NA","NA","NA","211.4713286","8.163","A","203750",1265852.43
"15/10/2010",32,"FALSE","52.96","2.762","NA","NA","NA","NA","NA","190.8623087","9.137","A","203007",1096692.88
"15/10/2010",33,"FALSE","80.49","3.08","NA","NA","NA","NA","NA","126.3266774","9.265","A","39690",251732.92
"15/10/2010",34,"FALSE","59.57","2.732","NA","NA","NA","NA","NA","126.3266774","10.21","A","158114",888703.62
"15/10/2010",35,"FALSE","58.38","2.868","NA","NA","NA","NA","NA","136.6401935","8.763","B","103681",798376.99
"15/10/2010",36,"FALSE","71.57","2.705","NA","NA","NA","NA","NA","210.5805944","8.476","A","39910",453308.15
"15/10/2010",37,"FALSE","71.57","2.72","NA","NA","NA","NA","NA","210.5805944","8.476","C","39910",498925.86
"15/10/2010",38,"FALSE","75","2.976","NA","NA","NA","NA","NA","126.3266774","14.313","C","39690",337743.26
"15/10/2010",39,"FALSE","69.96","2.72","NA","NA","NA","NA","NA","210.5805944","8.476","A","184109",1238742
"15/10/2010",40,"FALSE","44.56","2.878","NA","NA","NA","NA","NA","132.7633548","5.287","A","155083",917883.17
"15/10/2010",41,"FALSE","49.91","2.762","NA","NA","NA","NA","NA","190.8623087","7.508","A","196321",1133913.33
"15/10/2010",42,"FALSE","75.48","3.08","NA","NA","NA","NA","NA","126.3266774","9.003","C","39690",559285.35
"15/10/2010",43,"FALSE","68.78","2.72","NA","NA","NA","NA","NA","203.7299032","10.21","C","41062",699852.68
"15/10/2010",44,"FALSE","54.12","2.845","NA","NA","NA","NA","NA","126.3266774","7.61","C","39910",268708.43
"15/10/2010",45,"FALSE","58.61","2.868","NA","NA","NA","NA","NA","182.8106203","8.724","B","118221",715263.3
"16/03/2012",1,"FALSE","64.74","3.734","4298.16","7.5","2.02","2724.65","2017.69","221.2118132","7.348","A","151315",1677472.78
"16/03/2012",2,"FALSE","63.68","3.734","5965.99","230.42","3","2650.77","2073.81","220.8498468","7.057","A","202307",1976082.13
"16/03/2012",3,"FALSE","64","3.734","2588.06","80.89","3.2","909.76","491.83","224.7166953","6.833","B","37392",411775.8
"16/03/2012",4,"FALSE","59.81","3.707","5669.21","37.12","NA","8540.87","2544.94","130.8261935","4.607","A","205863",2214967.44
"16/03/2012",5,"FALSE","63.55","3.734","1879.87","30.7","2.24","585.12","1765.08","221.7989713","5.943","B","34875",339392.54
"16/03/2012",6,"FALSE","62.8","3.734","7034.05","103.68","4.59","2231.64","2062.04","222.8186603","6.132","A","202505",1748010.29
"16/03/2012",7,"FALSE","37.29","3.486","2980.91","3.28","2.55","3440.61","1127.01","197.0457208","8.256","B","70713",669205.73
"16/03/2012",8,"FALSE","56.63","3.734","4879.04","501.9","6.14","1078.01","1288.81","224.7657327","5.825","A","155078",921178.39
"16/03/2012",9,"FALSE","59.94","3.734","1913.05","1.8","7.33","436.67","14026.36","224.9594902","5.667","B","125833",550373.57
"16/03/2012",10,"FALSE","62.11","4.273","3977.45","-10.5","6.03","1928.5","2273.92","130.8261935","7.545","B","126512",1930814.66
"16/03/2012",11,"FALSE","64.21","3.734","7073.59","224.43","4.19","3164.68","2438.5","224.7166953","6.833","A","207499",1441884.28
"16/03/2012",12,"FALSE","64.44","4.273","9582.27","731.87","4.02","1589.97","2365.63","130.8261935","12.187","B","112238",1088498.52
"16/03/2012",13,"FALSE","52.5","3.529","8901.34","637.7","3.85","6169.81","2446.53","130.8261935","6.104","A","219622",2025582.62
"16/03/2012",14,"FALSE","50.56","3.862","6021.47","280.43","5.5","1814.5","1581.84","190.4618964","8.424","A","200898",1941040.5
"16/03/2012",15,"FALSE","47.42","4.021","3518.76","104.88","2.98","797.26","1364.77","137.5843871","7.943","B","123737",570611.23
"16/03/2012",16,"FALSE","38.02","3.486","3501.15","0.3","1.33","1396.55","1515.46","197.0457208","6.162","B","57197",520850.71
"16/03/2012",17,"FALSE","43.69","3.529","6373.65","46.13","1.02","1938.3","1278.79","130.8261935","6.403","B","93188",853136.46
"16/03/2012",18,"FALSE","45.84","3.867","9284.23","167.65","4.93","2554.94","2070.14","137.5843871","8.075","B","120653",1022018.43
"16/03/2012",19,"FALSE","48.2","4.021","8353.56","84.57","3.04","3175.2","2613.7","137.5843871","7.943","A","203819",1312849.1
"16/03/2012",20,"FALSE","53.73","3.862","6745.04","310.32","6.94","3282.4","2895.89","214.0167132","6.961","A","203742",2064991.71
"16/03/2012",21,"FALSE","63.39","3.734","6510.79","158.12","5.86","2972.55","6576.96","220.8498468","7.057","B","140167",767338.32
"16/03/2012",22,"FALSE","46.06","3.867","8463.01","51.31","11.36","3719.23","4895.18","141.55478","7.503","B","119557",966780.01
"16/03/2012",23,"FALSE","41.19","3.867","5739.62","110.48","6.03","3380.28","838.7","137.5843871","4.261","B","114533",1258364.31
"16/03/2012",24,"FALSE","48.68","4.021","10310.26","920.9","1.02","3250.66","1844.03","137.5843871","8.659","A","203819",1239299.12
"16/03/2012",25,"FALSE","50.64","3.862","5366.06","185.14","4.18","845.05","1221.53","214.0167132","6.961","B","128107",638204.27
"16/03/2012",26,"FALSE","35.06","3.867","6977.12","161","3.99","1535.17","2084.52","137.5843871","7.467","A","152513",919503.4
"16/03/2012",27,"FALSE","49.6","4.021","7275.48","175.65","2.96","5193.68","2366.04","141.55478","8.009","A","204184",1635984.07
"16/03/2012",28,"FALSE","64.44","4.273","8243.42","44.26","6.68","3641.11","3645.65","130.8261935","12.187","A","206302",1337875.49
"16/03/2012",29,"FALSE","46.06","3.867","4383.29","94.3","0.99","642.33","1575.61","137.5843871","8.988","B","93638",489293.72
"16/03/2012",30,"FALSE","63.39","3.734","301.14","NA","NA","NA","2536.55","220.8498468","7.057","C","42988",413617.45
"16/03/2012",31,"FALSE","63.39","3.734","6738.65","801.74","8.13","2047.38","7905.67","220.8498468","7.057","A","203750",1481728.13
"16/03/2012",32,"FALSE","51.51","3.486","4050.92","207.8","1.19","72.65","1741.07","197.0457208","8.256","A","203007",1138101.18
"16/03/2012",33,"FALSE","65.99","4.273","128.46","3","NA","NA","538.44","130.8261935","7.603","A","39690",278067.73
"16/03/2012",34,"FALSE","48.09","3.707","6104.24","94.31","2.7","479.7","1656.98","130.8261935","9.653","A","158114",999298.43
"16/03/2012",35,"FALSE","49.6","3.862","6972.24","222.12","1.2","1587.92","2214.43","141.55478","8.744","B","103681",793045.82
"16/03/2012",36,"FALSE","67.48","3.779","93.51","1.5","0.34","NA","612.83","219.8956335","7.244","A","39910",335345.82
"16/03/2012",37,"FALSE","67.48","3.734","109.13","4.5","2.38","NA","563.61","219.8956335","7.244","C","39910",484588.34
"16/03/2012",38,"FALSE","64.44","4.273","480.19","0.5","1.02","NA","1158.07","130.8261935","12.187","C","39690",428465.11
"16/03/2012",39,"FALSE","65.81","3.734","4150.56","184.15","6.24","1947.25","13451.44","219.8956335","7.244","A","184109",1522421.07
"16/03/2012",40,"FALSE","37.13","3.867","4935.36","176.82","3.85","1392.83","2458.54","137.5843871","4.261","A","155083",891154.18
"16/03/2012",41,"FALSE","47.76","3.486","6504.93","48.97","4.59","3026.39","2020.55","197.0457208","6.589","A","196321",1201511.62
"16/03/2012",42,"FALSE","62.11","4.273","438.48","1.5","2.35","NA","2251.09","130.8261935","7.545","C","39690",618767.26
"16/03/2012",43,"FALSE","57.88","3.734","257.14","NA","2.04","NA","631.56","212.6651567","9.653","C","41062",661707.02
"16/03/2012",44,"FALSE","52.5","3.529","260.7","NA","0.99","NA","469.46","130.8261935","5.774","C","39910",331965.95
"16/03/2012",45,"FALSE","50.56","3.862","5811.44","375.7","3.69","3444.05","2706.47","190.4618964","8.424","B","118221",788340.23
"16/04/2010",1,"FALSE","66.32","2.808","NA","NA","NA","NA","NA","210.4887","7.808","A","151315",1466058.28
"16/04/2010",2,"FALSE","68.07","2.808","NA","NA","NA","NA","NA","210.1495463","8.2","A","202307",1874957.94
"16/04/2010",3,"FALSE","66.98","2.808","NA","NA","NA","NA","NA","213.7726889","7.343","B","37392",354993.26
"16/04/2010",4,"FALSE","56.23","2.81","NA","NA","NA","NA","NA","126.5621","7.896","A","205863",1851519.69
"16/04/2010",5,"FALSE","65.3","2.808","NA","NA","NA","NA","NA","211.0388528","6.465","B","34875",306858.69
"16/04/2010",6,"FALSE","65.68","2.808","NA","NA","NA","NA","NA","211.9942765","7.092","A","202505",1519846.36
"16/04/2010",7,"FALSE","41.89","2.765","NA","NA","NA","NA","NA","189.6628845","8.963","B","70713",406228.19
"16/04/2010",8,"FALSE","62.66","2.808","NA","NA","NA","NA","NA","213.8186357","6.29","A","155078",882917.12
"16/04/2010",9,"FALSE","66.09","2.808","NA","NA","NA","NA","NA","214.0001817","6.384","B","125833",485764.32
"16/04/2010",10,"FALSE","69.74","3.109","NA","NA","NA","NA","NA","126.5621","9.524","B","126512",1826241.44
"16/04/2010",11,"FALSE","67.81","2.808","NA","NA","NA","NA","NA","213.7726889","7.343","A","207499",1323243.35
"16/04/2010",12,"FALSE","64.95","3.109","NA","NA","NA","NA","NA","126.5621","14.099","B","112238",957997.52
"16/04/2010",13,"FALSE","50.39","2.915","NA","NA","NA","NA","NA","126.5621","8.107","A","219622",1819660.44
"16/04/2010",14,"FALSE","54.28","2.899","NA","NA","NA","NA","NA","181.6924769","8.899","A","200898",2121788.61
"16/04/2010",15,"FALSE","49.63","3.01","NA","NA","NA","NA","NA","131.9809","8.185","B","123737",641208.65
"16/04/2010",16,"FALSE","45.69","2.765","NA","NA","NA","NA","NA","189.6628845","6.842","B","57197",436312.41
"16/04/2010",17,"FALSE","45.22","2.915","NA","NA","NA","NA","NA","126.5621","6.635","B","93188",757738.76
"16/04/2010",18,"FALSE","50.26","2.885","NA","NA","NA","NA","NA","131.9809","9.269","B","120653",1135577.62
"16/04/2010",19,"FALSE","49.67","3.01","NA","NA","NA","NA","NA","131.9809","8.185","A","203819",1460354.67
"16/04/2010",20,"FALSE","55.43","2.899","NA","NA","NA","NA","NA","203.7307486","7.856","A","203742",1985784.59
"16/04/2010",21,"FALSE","67.87","2.808","NA","NA","NA","NA","NA","210.1495463","8.2","B","140167",716026.51
"16/04/2010",22,"FALSE","51.14","2.885","NA","NA","NA","NA","NA","135.82725","8.348","B","119557",1000968.67
"16/04/2010",23,"FALSE","44.25","2.885","NA","NA","NA","NA","NA","131.9809","5.435","B","114533",1288823.72
"16/04/2010",24,"FALSE","51.08","3.01","NA","NA","NA","NA","NA","131.9809","8.211","A","203819",1268266.72
"16/04/2010",25,"FALSE","52.16","2.899","NA","NA","NA","NA","NA","203.7307486","7.856","B","128107",715311.6
"16/04/2010",26,"FALSE","36.6","2.885","NA","NA","NA","NA","NA","131.9809","8.512","A","152513",905548.38
"16/04/2010",27,"FALSE","54.95","3.01","NA","NA","NA","NA","NA","135.82725","8.058","A","204184",1857500.96
"16/04/2010",28,"FALSE","64.95","3.109","NA","NA","NA","NA","NA","126.5621","14.099","A","206302",1268240.66
"16/04/2010",29,"FALSE","51.14","2.885","NA","NA","NA","NA","NA","131.9809","10.16","B","93638",509100.84
"16/04/2010",30,"FALSE","67.87","2.808","NA","NA","NA","NA","NA","210.1495463","8.2","C","42988",471054.16
"16/04/2010",31,"FALSE","67.87","2.808","NA","NA","NA","NA","NA","210.1495463","8.2","A","203750",1367448.28
"16/04/2010",32,"FALSE","53.49","2.765","NA","NA","NA","NA","NA","189.6628845","8.963","A","203007",1082763.27
"16/04/2010",33,"FALSE","72.44","3.109","NA","NA","NA","NA","NA","126.5621","9.849","A","39690",307779.64
"16/04/2010",34,"FALSE","59.18","2.81","NA","NA","NA","NA","NA","126.5621","9.593","A","158114",923344.54
"16/04/2010",35,"FALSE","54.95","2.899","NA","NA","NA","NA","NA","135.82725","9.051","B","103681",1084487.55
"16/04/2010",36,"FALSE","66.74","2.769","NA","NA","NA","NA","NA","209.2691428","8.464","A","39910",483699.56
"16/04/2010",37,"FALSE","66.74","2.808","NA","NA","NA","NA","NA","209.2691428","8.464","C","39910",524544.83
"16/04/2010",38,"FALSE","64.95","3.109","NA","NA","NA","NA","NA","126.5621","14.099","C","39690",337723.49
"16/04/2010",39,"FALSE","66.33","2.808","NA","NA","NA","NA","NA","209.2691428","8.464","A","184109",1242874.98
"16/04/2010",40,"FALSE","43.3","2.885","NA","NA","NA","NA","NA","131.9809","5.435","A","155083",882636.96
"16/04/2010",41,"FALSE","46.79","2.765","NA","NA","NA","NA","NA","189.6628845","7.363","A","196321",1043388.79
"16/04/2010",42,"FALSE","69.74","3.109","NA","NA","NA","NA","NA","126.5621","9.524","C","39690",549528.16
"16/04/2010",43,"FALSE","69.46","2.808","NA","NA","NA","NA","NA","202.5351571","9.593","C","41062",675282.2
"16/04/2010",44,"FALSE","50.39","2.915","NA","NA","NA","NA","NA","126.5621","7.972","C","39910",280048.74
"16/04/2010",45,"FALSE","54.28","2.899","NA","NA","NA","NA","NA","181.6924769","8.899","B","118221",782221.96
"16/07/2010",1,"FALSE","83.15","2.623","NA","NA","NA","NA","NA","211.1003854","7.787","A","151315",1448938.92
"16/07/2010",2,"FALSE","85.32","2.623","NA","NA","NA","NA","NA","210.7577954","8.099","A","202307",1845879.79
"16/07/2010",3,"FALSE","84.32","2.623","NA","NA","NA","NA","NA","214.4176476","7.346","B","37392",352728.78
"16/07/2010",4,"FALSE","78.53","2.621","NA","NA","NA","NA","NA","126.1498065","7.372","A","205863",1898427.66
"16/07/2010",5,"FALSE","83.98","2.623","NA","NA","NA","NA","NA","211.6561123","6.496","B","34875",280701.7
"16/07/2010",6,"FALSE","83.75","2.623","NA","NA","NA","NA","NA","212.6212163","6.973","A","202505",1560120.8
"16/07/2010",7,"FALSE","62.19","2.699","NA","NA","NA","NA","NA","189.6125456","9.017","B","70713",557166.35
"16/07/2010",8,"FALSE","77.49","2.623","NA","NA","NA","NA","NA","214.4640599","6.315","A","155078",848630.57
"16/07/2010",9,"FALSE","82.93","2.623","NA","NA","NA","NA","NA","214.6474453","6.442","B","125833",474030.51
"16/07/2010",10,"FALSE","91.8","2.971","NA","NA","NA","NA","NA","126.1498065","9.199","B","126512",1828052.47
"16/07/2010",11,"FALSE","84.9","2.623","NA","NA","NA","NA","NA","214.4176476","7.346","A","207499",1290609.54
"16/07/2010",12,"FALSE","97.18","3.094","NA","NA","NA","NA","NA","126.1498065","14.18","B","112238",916402.76
"16/07/2010",13,"FALSE","77.79","2.791","NA","NA","NA","NA","NA","126.1498065","7.951","A","219622",1932231.05
"16/07/2010",14,"FALSE","77.84","2.783","NA","NA","NA","NA","NA","182.2604411","8.743","A","200898",2130287.27
"16/07/2010",15,"FALSE","72.83","2.933","NA","NA","NA","NA","NA","132.5667742","8.099","B","123737",633203.69
"16/07/2010",16,"FALSE","67.68","2.699","NA","NA","NA","NA","NA","189.6125456","6.868","B","57197",586583.69
"16/07/2010",17,"FALSE","65.66","2.791","NA","NA","NA","NA","NA","126.1498065","6.697","B","93188",876591.41
"16/07/2010",18,"FALSE","76.9","2.796","NA","NA","NA","NA","NA","132.5667742","9.342","B","120653",1115514.61
"16/07/2010",19,"FALSE","74.6","2.933","NA","NA","NA","NA","NA","132.5667742","8.099","A","203819",1412157.02
"16/07/2010",20,"FALSE","75.14","2.783","NA","NA","NA","NA","NA","204.3571656","7.527","A","203742",2031852.16
"16/07/2010",21,"FALSE","85.61","2.623","NA","NA","NA","NA","NA","210.7577954","8.099","B","140167",755098.41
"16/07/2010",22,"FALSE","76.3","2.796","NA","NA","NA","NA","NA","136.4179827","8.433","B","119557",988392.99
"16/07/2010",23,"FALSE","73.94","2.796","NA","NA","NA","NA","NA","132.5667742","5.326","B","114533",1413124.11
"16/07/2010",24,"FALSE","76.56","2.933","NA","NA","NA","NA","NA","132.5667742","8.117","A","203819",1418697.05
"16/07/2010",25,"FALSE","73.43","2.783","NA","NA","NA","NA","NA","204.3571656","7.527","B","128107",726997.84
"16/07/2010",26,"FALSE","67.66","2.796","NA","NA","NA","NA","NA","132.5667742","8.445","A","152513",1028151.72
"16/07/2010",27,"FALSE","78.26","2.933","NA","NA","NA","NA","NA","136.4179827","7.982","A","204184",1880691.64
"16/07/2010",28,"FALSE","97.18","3.094","NA","NA","NA","NA","NA","126.1498065","14.18","A","206302",1225336.41
"16/07/2010",29,"FALSE","76.3","2.796","NA","NA","NA","NA","NA","132.5667742","10.409","B","93638",512292.01
"16/07/2010",30,"FALSE","85.61","2.623","NA","NA","NA","NA","NA","210.7577954","8.099","C","42988",438068.71
"16/07/2010",31,"FALSE","85.61","2.623","NA","NA","NA","NA","NA","210.7577954","8.099","A","203750",1335433.72
"16/07/2010",32,"FALSE","76.2","2.699","NA","NA","NA","NA","NA","189.6125456","9.017","A","203007",1120172.24
"16/07/2010",33,"FALSE","100.14","2.971","NA","NA","NA","NA","NA","126.1498065","9.495","A","39690",280937.84
"16/07/2010",34,"FALSE","78.53","2.621","NA","NA","NA","NA","NA","126.1498065","9.816","A","158114",930269.79
"16/07/2010",35,"FALSE","78.26","2.783","NA","NA","NA","NA","NA","136.4179827","8.861","B","103681",1124414.87
"16/07/2010",36,"FALSE","84.43","2.561","NA","NA","NA","NA","NA","209.8630532","8.36","A","39910",466962.04
"16/07/2010",37,"FALSE","84.43","2.623","NA","NA","NA","NA","NA","209.8630532","8.36","C","39910",485150.01
"16/07/2010",38,"FALSE","97.18","3.094","NA","NA","NA","NA","NA","126.1498065","14.18","C","39690",338277.71
"16/07/2010",39,"FALSE","83.86","2.623","NA","NA","NA","NA","NA","209.8630532","8.36","A","184109",1339811.68
"16/07/2010",40,"FALSE","74.25","2.796","NA","NA","NA","NA","NA","132.5667742","5.326","A","155083",959229.09
"16/07/2010",41,"FALSE","69.06","2.699","NA","NA","NA","NA","NA","189.6125456","7.335","A","196321",1179788.38
"16/07/2010",42,"FALSE","91.8","2.971","NA","NA","NA","NA","NA","126.1498065","9.199","C","39690",558837.27
"16/07/2010",43,"FALSE","84.17","2.623","NA","NA","NA","NA","NA","203.0538548","9.816","C","41062",696844.36
"16/07/2010",44,"FALSE","77.79","2.791","NA","NA","NA","NA","NA","126.1498065","7.804","C","39910",297099.95
"16/07/2010",45,"FALSE","77.84","2.783","NA","NA","NA","NA","NA","182.2604411","8.743","B","118221",723708.99
"16/09/2011",1,"FALSE","79.94","3.526","NA","NA","NA","NA","NA","216.0410526","7.962","A","151315",1514259.78
"16/09/2011",2,"FALSE","78.85","3.526","NA","NA","NA","NA","NA","215.6944378","7.852","A","202307",1691439.52
"16/09/2011",3,"FALSE","83.63","3.526","NA","NA","NA","NA","NA","219.3972867","7.567","B","37392",375629.51
"16/09/2011",4,"FALSE","72.76","3.532","NA","NA","NA","NA","NA","129.4306","5.644","A","205863",2075577.33
"16/09/2011",5,"FALSE","83.55","3.526","NA","NA","NA","NA","NA","216.6033083","6.529","B","34875",278529.71
"16/09/2011",6,"FALSE","84.94","3.526","NA","NA","NA","NA","NA","217.5797506","6.925","A","202505",1351407.79
"16/09/2011",7,"FALSE","43.67","3.596","NA","NA","NA","NA","NA","194.7419707","8.622","B","70713",558981.45
"16/09/2011",8,"FALSE","69.09","3.526","NA","NA","NA","NA","NA","219.4442443","6.425","A","155078",870971.82
"16/09/2011",9,"FALSE","77.95","3.526","NA","NA","NA","NA","NA","219.6297841","6.404","B","125833",500274.03
"16/09/2011",10,"FALSE","77.49","3.784","NA","NA","NA","NA","NA","129.4306","8.257","B","126512",1650894.3
"16/09/2011",11,"FALSE","85.11","3.526","NA","NA","NA","NA","NA","219.3972867","7.567","A","207499",1270816.01
"16/09/2011",12,"FALSE","76.36","3.918","NA","NA","NA","NA","NA","129.4306","13.503","B","112238",889290.23
"16/09/2011",13,"FALSE","67.54","3.641","NA","NA","NA","NA","NA","129.4306","6.877","A","219622",1923223.82
"16/09/2011",14,"FALSE","69.17","3.742","NA","NA","NA","NA","NA","186.8024","8.625","A","200898",1864637.89
"16/09/2011",15,"FALSE","62.1","3.937","NA","NA","NA","NA","NA","136.3145","7.806","B","123737",545052.34
"16/09/2011",16,"FALSE","53.68","3.596","NA","NA","NA","NA","NA","194.7419707","6.338","B","57197",539081.09
"16/09/2011",17,"FALSE","61.48","3.641","NA","NA","NA","NA","NA","129.4306","6.745","B","93188",1051116.95
"16/09/2011",18,"FALSE","66.23","3.809","NA","NA","NA","NA","NA","136.3145","8.89","B","120653",845715.37
"16/09/2011",19,"FALSE","62.76","3.937","NA","NA","NA","NA","NA","136.3145","7.806","A","203819",1365633.53
"16/09/2011",20,"FALSE","64.02","3.742","NA","NA","NA","NA","NA","209.1893892","7.274","A","203742",1979009.46
"16/09/2011",21,"FALSE","80.62","3.526","NA","NA","NA","NA","NA","215.6944378","7.852","B","140167",653525.84
"16/09/2011",22,"FALSE","68.08","3.809","NA","NA","NA","NA","NA","140.2735","8.023","B","119557",937420.65
"16/09/2011",23,"FALSE","60.52","3.809","NA","NA","NA","NA","NA","136.3145","4.584","B","114533",1253329.17
"16/09/2011",24,"FALSE","65.56","3.937","NA","NA","NA","NA","NA","136.3145","8.358","A","203819",1227535.97
"16/09/2011",25,"FALSE","62.05","3.742","NA","NA","NA","NA","NA","209.1893892","7.274","B","128107",628720.46
"16/09/2011",26,"FALSE","55.19","3.809","NA","NA","NA","NA","NA","136.3145","7.767","A","152513",951569.84
"16/09/2011",27,"FALSE","69.65","3.937","NA","NA","NA","NA","NA","140.2735","7.85","A","204184",1613773.9
"16/09/2011",28,"FALSE","76.36","3.918","NA","NA","NA","NA","NA","129.4306","13.503","A","206302",1159212.1
"16/09/2011",29,"FALSE","68.08","3.809","NA","NA","NA","NA","NA","136.3145","9.863","B","93638",474129.35
"16/09/2011",30,"FALSE","80.62","3.526","NA","NA","NA","NA","NA","215.6944378","7.852","C","42988",382914.66
"16/09/2011",31,"FALSE","80.62","3.526","NA","NA","NA","NA","NA","215.6944378","7.852","A","203750",1363460.86
"16/09/2011",32,"FALSE","60.88","3.596","NA","NA","NA","NA","NA","194.7419707","8.622","A","203007",1142499.25
"16/09/2011",33,"FALSE","85.79","3.784","NA","NA","NA","NA","NA","129.4306","8.442","A","39690",262407.57
"16/09/2011",34,"FALSE","64.94","3.532","NA","NA","NA","NA","NA","129.4306","10.641","A","158114",927249.61
"16/09/2011",35,"FALSE","69.65","3.742","NA","NA","NA","NA","NA","140.2735","8.684","B","103681",738792.11
"16/09/2011",36,"FALSE","82.06","3.473","NA","NA","NA","NA","NA","214.7934111","8.177","A","39910",343108.12
"16/09/2011",37,"FALSE","82.06","3.526","NA","NA","NA","NA","NA","214.7934111","8.177","C","39910",513341.94
"16/09/2011",38,"FALSE","76.36","3.918","NA","NA","NA","NA","NA","129.4306","13.503","C","39690",408188.88
"16/09/2011",39,"FALSE","83.11","3.526","NA","NA","NA","NA","NA","214.7934111","8.177","A","184109",1372500.63
"16/09/2011",40,"FALSE","58.28","3.809","NA","NA","NA","NA","NA","136.3145","4.584","A","155083",890661.79
"16/09/2011",41,"FALSE","54.82","3.596","NA","NA","NA","NA","NA","194.7419707","6.901","A","196321",1197019.39
"16/09/2011",42,"FALSE","77.49","3.784","NA","NA","NA","NA","NA","129.4306","8.257","C","39690",576837.09
"16/09/2011",43,"FALSE","77.17","3.526","NA","NA","NA","NA","NA","207.8527143","10.641","C","41062",618877.13
"16/09/2011",44,"FALSE","67.54","3.641","NA","NA","NA","NA","NA","129.4306","6.56","C","39910",303974.28
"16/09/2011",45,"FALSE","69.17","3.742","NA","NA","NA","NA","NA","186.8024","8.625","B","118221",711367.56
"16/12/2011",1,"FALSE","51.63","3.159","5011.32","67","347.37","225.79","4011.37","219.1794533","7.866","A","151315",1881176.67
